timestamp,distance
55761, 31.47 cm
55865, 31.45 cm
55969, 31.45 cm
56073, 31.45 cm
56177, 31.47 cm
56281, 31.45 cm
56385, 31.45 cm
56489, 31.45 cm
56593, 31.45 cm
56697, 31.45 cm
56801, 31.45 cm
56905, 31.45 cm
57009, 31.45 cm
57113, 30.92 cm
57217, 30.94 cm
57321, 30.94 cm
57425, 30.94 cm
57529, 30.92 cm
57633, 30.92 cm
57737, 30.94 cm
57841, 31.47 cm
57945, 31.45 cm
58049, 31.47 cm
58153, 31.45 cm
58257, 31.45 cm
58361, 31.47 cm
58465, 31.47 cm
58569, 31.45 cm
58673, 31.47 cm
58777, 31.47 cm
58881, 31.47 cm
58985, 31.45 cm
59089, 31.47 cm
59193, 31.47 cm
59297, 31.47 cm
59401, 31.47 cm
59505, 31.47 cm
59609, 31.45 cm
59713, 31.45 cm
59817, 31.45 cm
59921, 31.45 cm
60025, 31.45 cm
60129, 31.47 cm
60233, 31.45 cm
60337, 31.45 cm
60441, 31.98 cm
60545, 31.98 cm
60649, 31.98 cm
60753, 31.98 cm
60857, 31.98 cm
60961, 31.98 cm
61065, 31.99 cm
61169, 31.99 cm
61273, 31.98 cm
61377, 31.98 cm
61481, 31.98 cm
61585, 31.98 cm
61689, 31.99 cm
61793, 31.98 cm
61897, 31.98 cm
62001, 31.98 cm
62105, 31.98 cm
62209, 31.98 cm
62313, 31.98 cm
62417, 31.98 cm
62521, 31.98 cm
62625, 31.98 cm
62729, 31.98 cm
62833, 31.98 cm
62937, 31.98 cm
63041, 31.98 cm
63145, 31.98 cm
63249, 31.98 cm
63353, 31.98 cm
63457, 31.98 cm
63561, 31.98 cm
63665, 31.98 cm
63769, 31.98 cm
63873, 31.99 cm
63977, 31.98 cm
64081, 31.98 cm
64185, 31.98 cm
64289, 31.98 cm
64393, 31.98 cm
64497, 31.99 cm
64601, 31.98 cm
64705, 31.98 cm
64809, 31.98 cm
64913, 31.99 cm
65017, 31.98 cm
65121, 32.50 cm
65225, 32.50 cm
65329, 32.50 cm
65433, 32.50 cm
65537, 31.98 cm
65641, 31.98 cm
65745, 31.98 cm
65849, 31.98 cm
65953, 31.98 cm
66057, 31.98 cm
66161, 32.50 cm
66265, 32.50 cm
66369, 32.50 cm
66473, 32.50 cm
66577, 32.50 cm
66681, 32.50 cm
66785, 32.50 cm
66889, 32.49 cm
66993, 32.50 cm
67097, 32.50 cm
67201, 32.49 cm
67305, 32.50 cm
67409, 32.50 cm
67513, 32.50 cm
67617, 32.50 cm
67721, 32.50 cm
67825, 32.50 cm
67929, 32.50 cm
68035, 65.59 cm
68139, 32.50 cm
68243, 32.50 cm
68347, 32.50 cm
68453, 65.30 cm
68559, 64.45 cm
68664, 38.42 cm
68768, 38.42 cm
68872, 38.44 cm
68976, 38.42 cm
69080, 38.42 cm
69183, 33.29 cm
69289, 63.60 cm
69393, 33.29 cm
69497, 33.29 cm
69601, 33.29 cm
69705, 33.29 cm
69809, 33.29 cm
69913, 31.98 cm
70017, 31.98 cm
70121, 31.98 cm
70225, 31.98 cm
70329, 33.29 cm
70433, 33.29 cm
70537, 33.29 cm
70641, 31.98 cm
70745, 31.98 cm
70849, 31.98 cm
70953, 31.98 cm
71057, 31.98 cm
71161, 31.98 cm
71265, 31.99 cm
71369, 31.98 cm
71473, 31.98 cm
71577, 31.98 cm
71681, 31.98 cm
71785, 31.98 cm
71889, 31.98 cm
71993, 31.98 cm
72097, 31.98 cm
72201, 31.98 cm
72305, 31.98 cm
72409, 31.98 cm
72513, 31.98 cm
72617, 31.98 cm
72721, 31.98 cm
72825, 31.98 cm
72929, 31.98 cm
73033, 31.98 cm
73137, 31.98 cm
73241, 31.98 cm
73345, 31.98 cm
73449, 31.98 cm
73553, 31.98 cm
73657, 31.98 cm
73761, 32.49 cm
73865, 32.50 cm
73969, 32.50 cm
74073, 32.50 cm
74177, 32.49 cm
74281, 32.49 cm
74386, 32.50 cm
74490, 32.49 cm
74594, 32.50 cm
74698, 32.50 cm
74802, 32.49 cm
74906, 32.50 cm
75010, 32.50 cm
75114, 32.49 cm
75218, 32.49 cm
75322, 32.50 cm
75426, 32.50 cm
75530, 32.50 cm
75634, 32.50 cm
75738, 32.50 cm
75842, 32.50 cm
75946, 32.50 cm
76050, 32.50 cm
76154, 32.50 cm
76258, 32.50 cm
76362, 32.49 cm
76466, 32.49 cm
76570, 32.50 cm
76674, 32.50 cm
76778, 32.50 cm
76882, 32.50 cm
76986, 32.50 cm
77090, 32.50 cm
77194, 32.50 cm
77298, 32.50 cm
77402, 32.50 cm
77506, 32.50 cm
77610, 32.50 cm
77714, 32.50 cm
77818, 32.50 cm
77922, 32.50 cm
78026, 32.50 cm
78130, 32.50 cm
78234, 32.50 cm
78338, 32.50 cm
78442, 32.49 cm
78546, 32.50 cm
78650, 32.50 cm
78754, 32.50 cm
78858, 32.49 cm
78962, 32.50 cm
79066, 32.50 cm
79170, 32.50 cm
79274, 32.50 cm
79378, 32.50 cm
79482, 32.50 cm
79586, 32.50 cm
79690, 32.49 cm
79794, 32.50 cm
79898, 32.49 cm
80002, 32.50 cm
80106, 32.50 cm
80210, 32.50 cm
80314, 32.50 cm
80418, 32.49 cm
80522, 32.50 cm
80626, 32.50 cm
80730, 32.50 cm
80834, 32.50 cm
80938, 32.50 cm
81042, 32.50 cm
81146, 32.50 cm
81250, 32.50 cm
81354, 32.50 cm
81458, 32.49 cm
81562, 32.50 cm
81666, 32.50 cm
81770, 31.98 cm
81874, 31.98 cm
81978, 31.98 cm
82082, 31.98 cm
82186, 31.99 cm
82290, 32.50 cm
82394, 32.50 cm
82498, 32.50 cm
82602, 32.50 cm
82706, 31.98 cm
82810, 32.50 cm
82914, 32.50 cm
83018, 32.49 cm
83122, 32.50 cm
83226, 32.49 cm
83330, 32.50 cm
83434, 32.49 cm
83538, 32.50 cm
83642, 32.50 cm
83746, 32.49 cm
83850, 32.50 cm
83954, 32.50 cm
84058, 32.50 cm
84162, 32.50 cm
84266, 32.50 cm
84370, 32.50 cm
84474, 32.50 cm
84578, 32.49 cm
84682, 32.49 cm
84786, 32.50 cm
84890, 32.49 cm
84994, 32.50 cm
85098, 32.49 cm
85202, 32.49 cm
85306, 32.50 cm
85410, 32.50 cm
85514, 32.50 cm
85618, 32.50 cm
85722, 32.49 cm
85826, 32.49 cm
85930, 32.49 cm
86034, 32.49 cm
86138, 32.50 cm
86242, 32.50 cm
86346, 32.50 cm
86450, 32.50 cm
86554, 32.50 cm
86658, 32.50 cm
86762, 32.50 cm
86866, 32.50 cm
86970, 31.72 cm
87074, 32.50 cm
87178, 31.72 cm
87282, 31.70 cm
87386, 31.70 cm
87490, 31.70 cm
87594, 31.72 cm
87698, 31.70 cm
87802, 31.72 cm
87906, 31.72 cm
88010, 31.70 cm
88114, 32.50 cm
88218, 32.50 cm
88322, 31.70 cm
88426, 32.50 cm
88530, 32.50 cm
88634, 32.50 cm
88738, 32.50 cm
88842, 32.50 cm
88946, 32.50 cm
89050, 32.49 cm
89154, 32.49 cm
89258, 32.50 cm
89362, 32.50 cm
89466, 32.50 cm
89570, 32.50 cm
89674, 32.49 cm
89778, 32.49 cm
89882, 32.49 cm
89986, 32.50 cm
90090, 32.50 cm
90194, 32.49 cm
90298, 32.50 cm
90402, 32.50 cm
90506, 32.50 cm
90610, 32.50 cm
90714, 32.50 cm
90818, 32.50 cm
90922, 32.50 cm
91026, 32.50 cm
91130, 32.50 cm
91234, 32.50 cm
91338, 32.50 cm
91442, 32.50 cm
91546, 32.50 cm
91650, 32.50 cm
91754, 33.03 cm
91858, 33.01 cm
91962, 33.03 cm
92066, 33.01 cm
92170, 33.01 cm
92274, 33.01 cm
92378, 33.03 cm
92482, 33.01 cm
92586, 33.03 cm
92690, 31.72 cm
92794, 31.72 cm
92898, 31.70 cm
93002, 31.72 cm
93106, 31.72 cm
93210, 31.70 cm
93314, 31.72 cm
93418, 31.72 cm
93522, 31.72 cm
93626, 31.72 cm
93730, 31.70 cm
93834, 31.72 cm
93938, 31.70 cm
94042, 31.72 cm
94146, 31.72 cm
94250, 31.72 cm
94354, 31.72 cm
94458, 31.72 cm
94562, 31.70 cm
94666, 31.72 cm
94770, 31.72 cm
94874, 31.72 cm
94978, 31.72 cm
95082, 31.72 cm
95186, 31.72 cm
95290, 31.70 cm
95394, 31.70 cm
95498, 31.72 cm
95602, 31.72 cm
95706, 31.72 cm
95810, 31.72 cm
95914, 31.72 cm
96018, 31.72 cm
96122, 31.72 cm
96226, 31.72 cm
96330, 31.72 cm
96434, 31.70 cm
96538, 31.70 cm
96642, 31.72 cm
96746, 31.72 cm
96850, 31.70 cm
96954, 31.70 cm
97058, 31.72 cm
97162, 31.72 cm
97266, 31.72 cm
97370, 31.70 cm
97474, 33.03 cm
97578, 33.01 cm
97682, 32.50 cm
97786, 33.01 cm
97890, 32.50 cm
97994, 33.01 cm
98098, 33.03 cm
98202, 33.03 cm
98306, 33.01 cm
98410, 33.01 cm
98514, 33.01 cm
98618, 33.03 cm
98722, 33.03 cm
98826, 33.01 cm
98930, 33.01 cm
99034, 33.03 cm
99138, 33.03 cm
99242, 33.01 cm
99346, 33.03 cm
99450, 33.03 cm
99554, 33.03 cm
99658, 32.50 cm
99762, 32.50 cm
99866, 33.03 cm
99970, 33.01 cm
100074, 33.03 cm
100178, 32.50 cm
100282, 32.50 cm
100386, 32.50 cm
100490, 32.50 cm
100594, 33.03 cm
100698, 33.03 cm
100802, 33.01 cm
100906, 33.03 cm
101010, 33.01 cm
101114, 33.01 cm
101218, 33.03 cm
101322, 33.01 cm
101426, 33.01 cm
101530, 33.01 cm
101634, 33.03 cm
101738, 33.01 cm
101842, 31.72 cm
101946, 31.72 cm
102050, 31.70 cm
102154, 31.72 cm
102258, 31.70 cm
102362, 31.72 cm
102466, 31.72 cm
102570, 31.72 cm
102674, 31.72 cm
102778, 31.72 cm
102882, 31.72 cm
102986, 31.72 cm
103090, 31.72 cm
103194, 31.72 cm
103298, 31.70 cm
103402, 31.70 cm
103506, 31.70 cm
103610, 31.72 cm
103714, 31.72 cm
103818, 31.70 cm
103922, 31.72 cm
104026, 31.72 cm
104130, 31.70 cm
104234, 31.72 cm
104338, 31.72 cm
104442, 31.70 cm
104546, 31.72 cm
104650, 31.70 cm
104754, 31.70 cm
104858, 31.70 cm
104962, 31.70 cm
105066, 31.72 cm
105170, 31.72 cm
105274, 31.70 cm
105378, 31.72 cm
105482, 31.70 cm
105586, 31.72 cm
105690, 31.72 cm
105794, 31.70 cm
105898, 31.70 cm
106002, 31.72 cm
106106, 31.70 cm
106210, 31.72 cm
106314, 31.72 cm
106418, 31.72 cm
106522, 31.72 cm
106626, 31.72 cm
106730, 31.70 cm
106834, 31.72 cm
106938, 31.72 cm
107042, 31.72 cm
107146, 31.72 cm
107250, 31.72 cm
107354, 31.72 cm
107458, 31.70 cm
107562, 31.72 cm
107666, 31.72 cm
107770, 31.72 cm
107874, 31.72 cm
107978, 31.72 cm
108082, 31.70 cm
108186, 31.72 cm
108290, 31.72 cm
108394, 31.70 cm
108498, 31.72 cm
108602, 31.72 cm
108706, 31.72 cm
108810, 31.70 cm
108914, 31.70 cm
109018, 32.50 cm
109122, 32.50 cm
109226, 32.50 cm
109330, 32.50 cm
109434, 32.52 cm
109538, 32.50 cm
109642, 32.50 cm
109746, 32.49 cm
109850, 32.50 cm
109954, 32.49 cm
110058, 32.50 cm
110162, 32.50 cm
110266, 32.50 cm
110370, 32.49 cm
110474, 32.50 cm
110578, 32.50 cm
110682, 32.50 cm
110786, 32.50 cm
110890, 31.98 cm
110994, 31.98 cm
111098, 31.98 cm
111202, 31.98 cm
111306, 31.98 cm
111410, 31.99 cm
111514, 31.98 cm
111618, 31.98 cm
111722, 31.98 cm
111826, 31.98 cm
111930, 31.99 cm
112034, 31.98 cm
112138, 31.98 cm
112242, 31.98 cm
112346, 31.99 cm
112450, 31.99 cm
112554, 31.98 cm
112658, 31.98 cm
112762, 31.98 cm
112866, 31.99 cm
112970, 31.99 cm
113074, 31.98 cm
113178, 31.98 cm
113282, 31.98 cm
113386, 31.98 cm
113490, 31.98 cm
113594, 31.98 cm
113698, 31.98 cm
113802, 31.98 cm
113906, 31.98 cm
114010, 31.98 cm
114114, 31.98 cm
114218, 31.99 cm
114322, 31.98 cm
114426, 31.98 cm
114530, 31.98 cm
114634, 31.98 cm
114738, 31.98 cm
114842, 31.98 cm
114946, 31.98 cm
115050, 31.99 cm
115154, 31.98 cm
115258, 31.99 cm
115362, 31.98 cm
115466, 31.98 cm
115570, 31.98 cm
115674, 31.99 cm
115778, 31.99 cm
115882, 31.98 cm
115986, 31.98 cm
116090, 31.19 cm
116194, 31.19 cm
116298, 31.19 cm
116402, 31.19 cm
116506, 31.19 cm
116610, 31.19 cm
116714, 31.19 cm
116818, 31.19 cm
116922, 31.19 cm
117026, 31.19 cm
117130, 31.19 cm
117234, 31.19 cm
117338, 31.19 cm
117442, 31.19 cm
117546, 31.19 cm
117650, 31.19 cm
117754, 31.19 cm
117858, 31.19 cm
117962, 31.19 cm
118066, 31.19 cm
118170, 31.98 cm
118274, 31.98 cm
118378, 31.99 cm
118482, 31.98 cm
118586, 31.98 cm
118690, 31.98 cm
118794, 31.99 cm
118898, 31.99 cm
119002, 31.98 cm
119106, 31.98 cm
119210, 31.98 cm
119314, 32.50 cm
119418, 32.50 cm
119522, 32.50 cm
119626, 32.50 cm
119730, 32.50 cm
119834, 32.52 cm
119938, 32.50 cm
120042, 32.50 cm
120146, 32.50 cm
120250, 32.50 cm
120354, 32.50 cm
120458, 32.50 cm
120562, 32.49 cm
120666, 32.50 cm
120770, 32.49 cm
120874, 31.99 cm
120978, 31.98 cm
121082, 31.19 cm
121186, 31.98 cm
121290, 31.98 cm
121394, 31.99 cm
121498, 31.99 cm
121602, 31.98 cm
121706, 31.99 cm
121810, 31.98 cm
121914, 31.19 cm
122018, 31.98 cm
122122, 31.19 cm
122226, 31.99 cm
122330, 31.99 cm
122434, 31.19 cm
122538, 31.19 cm
